year,location_code,hs_product_code,normalized_distance,normalized_pci,product_status,rank,hs4_desc,hs2_code,hs2_desc
1999,DOM,0307,2.8034360626171555,-2.1014641268685517,NA,11,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2000,DOM,0307,2.3269425401381048,-2.194090496185531,NA,28,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2001,DOM,0307,2.440687738069276,-1.8747908055728717,NA,21,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2002,DOM,0307,2.8276204929977107,-2.1956145595348957,NA,8,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2003,DOM,0307,2.8213800098147828,-2.1143427859148547,NA,9,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2004,DOM,0307,2.4151976829756308,-2.009035392767219,NA,23,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2005,DOM,0307,2.304614301150097,-2.108693339301904,NA,27,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2006,DOM,0307,2.4335315258179993,-1.9349787854744116,NA,13,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2007,DOM,0307,2.138494463778295,-1.8811774268636283,NA,35,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2008,DOM,0307,2.36525307153905,-1.7941390961430996,NA,19,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2009,DOM,0307,1.9903850164863064,-1.829785840944557,NA,38,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2010,DOM,0307,2.2841998604064067,-1.9446628360073508,NA,22,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2011,DOM,0307,2.40168654923575,-1.849912017583548,NA,15,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2012,DOM,0307,2.521225332048646,-1.8032578409169424,absent,12,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2013,DOM,0307,2.402152147871164,-1.7027839984998483,absent,23,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2014,DOM,0307,2.191388588088297,-1.6711299898387115,absent,34,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2015,DOM,0307,2.20488931599974,-1.848552929562396,absent,34,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2016,DOM,0307,2.5256192113820877,-1.8301523936704067,absent,15,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2017,DOM,0307,2.362478665270619,-1.824970903999524,absent,28,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2018,DOM,0307,2.218873684642536,-1.7932607083673004,NA,37,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2019,DOM,0307,2.177493996405352,-1.9309418578206816,NA,37,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted in brine; aquatic invertebrates (not crustaceans and molluscs) live, fresh, chilled, frozen, dried, salted or in brine",03,"Fish and crustaceans, molluscs and other aquatic invertebrates"
2006,DOM,0402,2.1036975059328444,-1.0823785586449053,NA,39,Milk and cream; concentrated or containing added sugar or other sweetening matter,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
2010,DOM,0409,2.0272403134108616,-1.1481312458535364,NA,44,Honey; natural,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
2012,DOM,0503,2.1463169953468033,-7.604818565619524,NA,34,Horsehair and horsehair waste; whether or not put up as a layer with or without supporting material,05,Animal originated products; not elsewhere specified or included
1995,DOM,0507,2.316702706337125,-2.1938198236496267,NA,34,"Ivory, tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks unworked or simply prepared, not cut to shape; waste and powder of these products",05,Animal originated products; not elsewhere specified or included
2000,DOM,0507,2.1973135405901068,-2.2504273888334367,NA,36,"Ivory, tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks unworked or simply prepared, not cut to shape; waste and powder of these products",05,Animal originated products; not elsewhere specified or included
2003,DOM,0507,2.058781261258004,-2.3306599526135066,NA,37,"Ivory, tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks unworked or simply prepared, not cut to shape; waste and powder of these products",05,Animal originated products; not elsewhere specified or included
1995,DOM,0508,2.410348477031527,-2.1393942037919795,NA,27,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
1997,DOM,0508,2.2870364086134334,-1.8956445917480949,NA,31,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
1998,DOM,0508,2.3977551011632987,-2.0099917964717,NA,28,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
1999,DOM,0508,2.2516643151019067,-1.8975486475095549,NA,33,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2000,DOM,0508,2.0967958154849824,-1.684608627411944,NA,47,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2004,DOM,0508,2.0193074766301176,-1.4805080298808138,NA,49,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2005,DOM,0508,2.127841300235088,-1.6287188399886934,NA,39,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2007,DOM,0508,2.4827220640095375,-1.959015124492162,NA,15,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2008,DOM,0508,2.2629878350220527,-1.759014900363302,NA,28,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2009,DOM,0508,2.0697242827543576,-1.9456560879146871,NA,31,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2011,DOM,0508,2.03822972402331,-1.8513104312083424,NA,43,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2012,DOM,0508,2.3801773400943538,-1.8791346279528376,NA,19,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2013,DOM,0508,2.3935724968895933,-1.8118489441876144,absent,24,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2014,DOM,0508,2.0734420484538303,-1.789470869731929,absent,42,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2015,DOM,0508,2.2599473699949035,-1.8393315668836805,absent,29,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2016,DOM,0508,1.9060683769898077,-1.5885531857005215,absent,47,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2019,DOM,0508,2.1257430615553026,-1.4804989208092596,NA,45,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2020,DOM,0508,2.2227436328672097,-1.8341348504726651,NA,34,"Coral and similar materials, unworked or simply prepared, shells of molluscs, crustaceans or echinoderms and cuttle-bone, not cut to shape powder and waste thereof",05,Animal originated products; not elsewhere specified or included
2017,DOM,0510,2.093733749652072,-1.5953850572863146,NA,41,"Ambergris, castoreum, civet and musk; cantharides; bile, dried or not glands, other animal products used in preparation of pharmaceutical products, fresh chilled, frozen or otherwise provisionally preserved",05,Animal originated products; not elsewhere specified or included
2019,DOM,0510,2.221436148219043,-2.326861464114702,NA,31,"Ambergris, castoreum, civet and musk; cantharides; bile, dried or not glands, other animal products used in preparation of pharmaceutical products, fresh chilled, frozen or otherwise provisionally preserved",05,Animal originated products; not elsewhere specified or included
2016,DOM,0602,1.9396602675279688,-1.285788453024253,NA,42,"Plants, live; n.e.s. in heading no. 0601, (including their roots) cuttings and slips; mushroom spawn",06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"
